index,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Event_type,Event_Medal,Team
9753,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"PENTTILÄ, Erkki Eino Antero",FIN,Men,57 - 63KG (Featherweight),Bronze,Men,3,No
9754,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"SASAHARA, Shozo",JPN,Men,57 - 63KG (Featherweight),Gold,Men,3,No
9755,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"MEWIS, Joseph",BEL,Men,57 - 63KG (Featherweight),Silver,Men,3,No
9756,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"BESTAEV, Alimbeg",URS,Men,63 - 67KG (Lightweight),Bronze,Men,3,No
9757,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"HABIBI-GOUDARZI, Emamali",IRI,Men,63 - 67KG (Lightweight),Gold,Men,3,No
9758,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"KASAHARA, Shigeru",JPN,Men,63 - 67KG (Lightweight),Silver,Men,3,No
9759,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"BALAVADZE, Vakhtang",URS,Men,67 - 73KG (Welterweight),Bronze,Men,3,No
9760,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"IKEDA, Mitsuo",JPN,Men,67 - 73KG (Welterweight),Gold,Men,3,No
9761,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"ZENGIN, Ibrahim",TUR,Men,67 - 73KG (Welterweight),Silver,Men,3,No
9762,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"SKHIRTLADZE, Georgi",URS,Men,73 - 79KG (Middleweight),Bronze,Men,3,No
9763,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"STANCHEV, Nikola Nikolov",BUL,Men,73 - 79KG (Middleweight),Gold,Men,3,No
9764,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"HODGE, Daniel Allen",USA,Men,73 - 79KG (Middleweight),Silver,Men,3,No
9765,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"BLAIR, Peter Steele",USA,Men,79 - 87KG (Light-Heavyweight),Bronze,Men,3,No
9766,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"TAKHTI, Gholam Reza",IRI,Men,79 - 87KG (Light-Heavyweight),Gold,Men,3,No
9767,1956,Melbourne / Stockholm,Wrestling,Wrestling Free.,"KULAEV, Boris",URS,Men,79 - 87KG (Light-Heavyweight),Silver,Men,3,No
9768,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"EGRIBAS, Dursan Ali",TUR,Men,- 52KG (Flyweight),Bronze,Men,3,No
9769,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"SOLOVIEV, Nikolai",URS,Men,- 52KG (Flyweight),Gold,Men,3,No
9770,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"FABRA, Ignazio",ITA,Men,- 52KG (Flyweight),Silver,Men,3,No
9771,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"BULGARELLI, Adelmo",ITA,Men,+ 87KG (Super Heavyweight),Bronze,Men,3,No
9772,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"PARFENOV, Anatoli",URS,Men,+ 87KG (Super Heavyweight),Gold,Men,3,No
9773,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DIETRICH, Wilfried",EUA,Men,+ 87KG (Super Heavyweight),Silver,Men,3,No
9774,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"HORVATH, Francisc",ROU,Men,52 - 57KG (Bantamweight),Bronze,Men,3,No
9775,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"VYRUPAEV, Konstantin",URS,Men,52 - 57KG (Bantamweight),Gold,Men,3,No
9776,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"VESTERBY, Edvin",SWE,Men,52 - 57KG (Bantamweight),Silver,Men,3,No
9777,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DZENELADZE, Roman",URS,Men,57 - 61KG (Featherweight),Bronze,Men,3,No
9778,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"MÄKINEN, Rauno Leonard",FIN,Men,57 - 61KG (Featherweight),Gold,Men,3,No
9779,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"POLYAK, Imre",HUN,Men,57 - 61KG (Featherweight),Silver,Men,3,No
9780,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"TOTH, Gyula",HUN,Men,61 - 67KG (Lightweight),Bronze,Men,3,No
9781,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"LEHTONEN, Kyösti Eemil",FIN,Men,61 - 67KG (Lightweight),Gold,Men,3,No
9782,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DOGAN, Riza",TUR,Men,61 - 67KG (Lightweight),Silver,Men,3,No
9783,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"BERLIN, Per Gunnar",SWE,Men,67 - 73KG (Welterweight),Bronze,Men,3,No
9784,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"BAYRAK, Mithat",TUR,Men,67 - 73KG (Welterweight),Gold,Men,3,No
9785,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"MANEEV, Vladimir",URS,Men,67 - 73KG (Welterweight),Silver,Men,3,No
9786,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"JANSSON, Rune",SWE,Men,73 - 79KG (Middleweight),Bronze,Men,3,No
9787,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"KARTOZIYA, Givi",URS,Men,73 - 79KG (Middleweight),Gold,Men,3,No
9788,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"DOBREV, Dimitre Dimitrov",BUL,Men,73 - 79KG (Middleweight),Silver,Men,3,No
9789,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"NILSSON, Karl-Erik",SWE,Men,79 - 87KG (Light-Heavyweight),Bronze,Men,3,No
9790,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"NIKOLAEV, Valentin",URS,Men,79 - 87KG (Light-Heavyweight),Gold,Men,3,No
9791,1956,Melbourne / Stockholm,Wrestling,Wrestling Gre-R,"SIRAKOV, Petko Atanasov",BUL,Men,79 - 87KG (Light-Heavyweight),Silver,Men,3,No
9792,1960,Rome,Aquatics,Diving,"PHELPS, Brian Eric",GBR,Men,10M Platform,Bronze,Men,3,No
9793,1960,Rome,Aquatics,Diving,"WEBSTER, Robert David",USA,Men,10M Platform,Gold,Men,3,No
9794,1960,Rome,Aquatics,Diving,"TOBIAN, Gary Milburn",USA,Men,10M Platform,Silver,Men,3,No
9795,1960,Rome,Aquatics,Diving,"KRUTOVA, Ninel",URS,Women,10M Platform,Bronze,Women,3,No
9796,1960,Rome,Aquatics,Diving,"KRÄMER-ENGEL-GULBIN, Ingrid",EUA,Women,10M Platform,Gold,Women,3,No
9797,1960,Rome,Aquatics,Diving,"MYERS-POPE, Paula Jean",USA,Women,10M Platform,Silver,Women,3,No
9798,1960,Rome,Aquatics,Diving,"BOTELLA MEDINA, Juan",MEX,Men,3M Springboard,Bronze,Men,3,No
9799,1960,Rome,Aquatics,Diving,"TOBIAN, Gary Milburn",USA,Men,3M Springboard,Gold,Men,3,No
9800,1960,Rome,Aquatics,Diving,"HALL, Samuel Nesley",USA,Men,3M Springboard,Silver,Men,3,No
9801,1960,Rome,Aquatics,Diving,"FERRIS, Elizabeth Anne E.",GBR,Women,3M Springboard,Bronze,Women,3,No
9802,1960,Rome,Aquatics,Diving,"KRÄMER-ENGEL-GULBIN, Ingrid",EUA,Women,3M Springboard,Gold,Women,3,No
9803,1960,Rome,Aquatics,Diving,"MYERS-POPE, Paula Jean",USA,Women,3M Springboard,Silver,Women,3,No
9804,1960,Rome,Aquatics,Swimming,"BENNETT, Robert Earl",USA,Men,100M Backstroke,Bronze,Men,3,No
9805,1960,Rome,Aquatics,Swimming,"THEILE, David Egmont",AUS,Men,100M Backstroke,Gold,Men,3,No
9806,1960,Rome,Aquatics,Swimming,"MCKINNEY, Frank Edward Jr.",USA,Men,100M Backstroke,Silver,Men,3,No
9807,1960,Rome,Aquatics,Swimming,"TANAKA, Satoko",JPN,Women,100M Backstroke,Bronze,Women,3,No
9808,1960,Rome,Aquatics,Swimming,"BURKE, Lynn Edythe",USA,Women,100M Backstroke,Gold,Women,3,No
9809,1960,Rome,Aquatics,Swimming,"STEWARD, Natalie Alwyne",GBR,Women,100M Backstroke,Silver,Women,3,No
9810,1960,Rome,Aquatics,Swimming,"ANDREW, Janice",AUS,Women,100M Butterfly,Bronze,Women,3,No
9811,1960,Rome,Aquatics,Swimming,"SCHULER, Carolyn Jane",USA,Women,100M Butterfly,Gold,Women,3,No
9812,1960,Rome,Aquatics,Swimming,"HEEMSKERK, Marianne Yvonne",NED,Women,100M Butterfly,Silver,Women,3,No
9813,1960,Rome,Aquatics,Swimming,"DOS SANTOS, Manoel",BRA,Men,100M Freestyle,Bronze,Men,3,No
9814,1960,Rome,Aquatics,Swimming,"DEVITT, John",AUS,Men,100M Freestyle,Gold,Men,3,No
9815,1960,Rome,Aquatics,Swimming,"LARSON, Lance Melvin",USA,Men,100M Freestyle,Silver,Men,3,No
9816,1960,Rome,Aquatics,Swimming,"STEWARD, Natalie Alwyne",GBR,Women,100M Freestyle,Bronze,Women,3,No
9817,1960,Rome,Aquatics,Swimming,"FRASER, Dawn",AUS,Women,100M Freestyle,Gold,Women,3,No
9818,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,100M Freestyle,Silver,Women,3,No
9819,1960,Rome,Aquatics,Swimming,"BREEN, George Thomas",USA,Men,1500M Freestyle,Bronze,Men,3,No
9820,1960,Rome,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,1500M Freestyle,Gold,Men,3,No
9821,1960,Rome,Aquatics,Swimming,"ROSE, Murray",AUS,Men,1500M Freestyle,Silver,Men,3,No
9822,1960,Rome,Aquatics,Swimming,"MENSONIDES, Wieger Emile",NED,Men,200M Breaststroke,Bronze,Men,3,No
9823,1960,Rome,Aquatics,Swimming,"MULLIKEN, William Danforth",USA,Men,200M Breaststroke,Gold,Men,3,No
9824,1960,Rome,Aquatics,Swimming,"OSAKI, Yoshihiko",JPN,Men,200M Breaststroke,Silver,Men,3,No
9825,1960,Rome,Aquatics,Swimming,"GÖBEL, Barbara",EUA,Women,200M Breaststroke,Bronze,Women,3,No
9826,1960,Rome,Aquatics,Swimming,"LONSBROUGH, Anita",GBR,Women,200M Breaststroke,Gold,Women,3,No
9827,1960,Rome,Aquatics,Swimming,"URSELMANN, Wiltrud",EUA,Women,200M Breaststroke,Silver,Women,3,No
9828,1960,Rome,Aquatics,Swimming,"GILLANDERS, John David",USA,Men,200M Butterfly,Bronze,Men,3,No
9829,1960,Rome,Aquatics,Swimming,"TROY, Michael Francis",USA,Men,200M Butterfly,Gold,Men,3,No
9830,1960,Rome,Aquatics,Swimming,"HAYES, Neville",AUS,Men,200M Butterfly,Silver,Men,3,No
9831,1960,Rome,Aquatics,Swimming,"KONRADS, John (Jon)",AUS,Men,400M Freestyle,Bronze,Men,3,No
9832,1960,Rome,Aquatics,Swimming,"ROSE, Murray",AUS,Men,400M Freestyle,Gold,Men,3,No
9833,1960,Rome,Aquatics,Swimming,"YAMANAKA, Tsuyoshi",JPN,Men,400M Freestyle,Silver,Men,3,No
9834,1960,Rome,Aquatics,Swimming,"LAGERBERG, Catharina (Tineke)",NED,Women,400M Freestyle,Bronze,Women,3,No
9835,1960,Rome,Aquatics,Swimming,"VON SALTZA, Susan Christina",USA,Women,400M Freestyle,Gold,Women,3,No
9836,1960,Rome,Aquatics,Swimming,"CEDERQVIST, Jane",SWE,Women,400M Freestyle,Silver,Women,3,No
9920,1960,Rome,Athletics,Athletics,"POWER, David",AUS,Men,10000M,Bronze,Men,3,No
9921,1960,Rome,Athletics,Athletics,"BOLOTNIKOV, Pyotr",URS,Men,10000M,Gold,Men,3,No
9922,1960,Rome,Athletics,Athletics,"GRODOTZKI, Hans",EUA,Men,10000M,Silver,Men,3,No
9923,1960,Rome,Athletics,Athletics,"RADFORD, Peter",GBR,Men,100M,Bronze,Men,3,No
9924,1960,Rome,Athletics,Athletics,"HARY, Armin",EUA,Men,100M,Gold,Men,3,No
9925,1960,Rome,Athletics,Athletics,"SIME, David",USA,Men,100M,Silver,Men,3,No
9926,1960,Rome,Athletics,Athletics,"LEONE, Giuseppina",ITA,Women,100M,Bronze,Women,3,No
9927,1960,Rome,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,100M,Gold,Women,3,No
9928,1960,Rome,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,100M,Silver,Women,3,No
9929,1960,Rome,Athletics,Athletics,"JONES, Hayes",USA,Men,110M Hurdles,Bronze,Men,3,No
9930,1960,Rome,Athletics,Athletics,"CALHOUN, Lee",USA,Men,110M Hurdles,Gold,Men,3,No
9931,1960,Rome,Athletics,Athletics,"MAY, William Lee",USA,Men,110M Hurdles,Silver,Men,3,No
9932,1960,Rome,Athletics,Athletics,"ROSZAVÖLGYI, Istvan",HUN,Men,1500M,Bronze,Men,3,No
9933,1960,Rome,Athletics,Athletics,"ELLIOTT, Herbert",AUS,Men,1500M,Gold,Men,3,No
9934,1960,Rome,Athletics,Athletics,"JAZY, Michel",FRA,Men,1500M,Silver,Men,3,No
9935,1960,Rome,Athletics,Athletics,"SEYE, Abdoulaye",FRA,Men,200M,Bronze,Men,3,No
9936,1960,Rome,Athletics,Athletics,"BERRUTI, Livio",ITA,Men,200M,Gold,Men,3,No
9937,1960,Rome,Athletics,Athletics,"CARNEY, Lester Nelson",USA,Men,200M,Silver,Men,3,No
9938,1960,Rome,Athletics,Athletics,"HYMAN, Dorothy",GBR,Women,200M,Bronze,Women,3,No
9939,1960,Rome,Athletics,Athletics,"RUDOLPH, Wilma",USA,Women,200M,Gold,Women,3,No
9940,1960,Rome,Athletics,Athletics,"HEINE, Judith (Jutta)",EUA,Women,200M,Silver,Women,3,No
9941,1960,Rome,Athletics,Athletics,"VICKERS, Stanley Frank",GBR,Men,20KM Walk,Bronze,Men,3,No
9942,1960,Rome,Athletics,Athletics,"GOLUBNICHY, Vladimir",URS,Men,20KM Walk,Gold,Men,3,No
9943,1960,Rome,Athletics,Athletics,"FREEMAN, Noel Frederick",AUS,Men,20KM Walk,Silver,Men,3,No
9944,1960,Rome,Athletics,Athletics,"RZHISCHIN, Semen",URS,Men,3000M Steeplechase,Bronze,Men,3,No
9945,1960,Rome,Athletics,Athletics,"KRZYSZKOWIAK, Zdzislaw",POL,Men,3000M Steeplechase,Gold,Men,3,No
9946,1960,Rome,Athletics,Athletics,"SOKOLOV, Nikolai",URS,Men,3000M Steeplechase,Silver,Men,3,No
9947,1960,Rome,Athletics,Athletics,"SPENCE, Malcolm Clive",RSA,Men,400M,Bronze,Men,3,No
9948,1960,Rome,Athletics,Athletics,"DAVIS, Otis Crandall",USA,Men,400M,Gold,Men,3,No
9949,1960,Rome,Athletics,Athletics,"KAUFMANN, Carl",EUA,Men,400M,Silver,Men,3,No
9950,1960,Rome,Athletics,Athletics,"HOWARD, Richard Wayne",USA,Men,400M Hurdles,Bronze,Men,3,No
9951,1960,Rome,Athletics,Athletics,"DAVIS, Glenn Ashby",USA,Men,400M Hurdles,Gold,Men,3,No
9952,1960,Rome,Athletics,Athletics,"CUSHMAN, Clifton Emmett",USA,Men,400M Hurdles,Silver,Men,3,No
9989,1960,Rome,Athletics,Athletics,"ZIMNY, Kazimierz",POL,Men,5000M,Bronze,Men,3,No
9990,1960,Rome,Athletics,Athletics,"HALBERG, Murray Gordon",NZL,Men,5000M,Gold,Men,3,No
9991,1960,Rome,Athletics,Athletics,"GRODOTZKI, Hans",EUA,Men,5000M,Silver,Men,3,No
9992,1960,Rome,Athletics,Athletics,"PAMICH, Abdon",ITA,Men,50KM Walk,Bronze,Men,3,No
9993,1960,Rome,Athletics,Athletics,"THOMPSON, Donald James",GBR,Men,50KM Walk,Gold,Men,3,No
9994,1960,Rome,Athletics,Athletics,"LJUNGGREN, John Artur",SWE,Men,50KM Walk,Silver,Men,3,No
9995,1960,Rome,Athletics,Athletics,"KERR, George Ezekiel",BWI,Men,800M,Bronze,Men,3,No
9996,1960,Rome,Athletics,Athletics,"SNELL, Peter",NZL,Men,800M,Gold,Men,3,No
9997,1960,Rome,Athletics,Athletics,"MOENS, Roger",BEL,Men,800M,Silver,Men,3,No
9998,1960,Rome,Athletics,Athletics,"DONATH, Ursula",EUA,Women,800M,Bronze,Women,3,No
9999,1960,Rome,Athletics,Athletics,"LISENKO-SHEVTSOVA, Lyudmila",URS,Women,800M,Gold,Women,3,No
10000,1960,Rome,Athletics,Athletics,"JONES-CARR, Brenda",AUS,Women,800M,Silver,Women,3,No
10001,1960,Rome,Athletics,Athletics,"KÖHLER-BIRKEMEYER, Gisela",EUA,Women,80M Hurdles,Bronze,Women,3,No
10002,1960,Rome,Athletics,Athletics,"PRESS, Iryna",URS,Women,80M Hurdles,Gold,Women,3,No
10003,1960,Rome,Athletics,Athletics,"QUINTON, Carole Louis",GBR,Women,80M Hurdles,Silver,Women,3,No
10004,1960,Rome,Athletics,Athletics,"KUZNETSOV, Vasili",URS,Men,Decathlon,Bronze,Men,3,No
10005,1960,Rome,Athletics,Athletics,"JOHNSON, Rafer Lewis",USA,Men,Decathlon,Gold,Men,3,No
10006,1960,Rome,Athletics,Athletics,"YANG, Chuan-Kwang",TPE,Men,Decathlon,Silver,Men,3,No
10007,1960,Rome,Athletics,Athletics,"COCHRAN, Richard Lee",USA,Men,Discus Throw,Bronze,Men,3,No
10008,1960,Rome,Athletics,Athletics,"OERTER, Alfred",USA,Men,Discus Throw,Gold,Men,3,No
10009,1960,Rome,Athletics,Athletics,"BABKA, Richard Aldrich",USA,Men,Discus Throw,Silver,Men,3,No
10010,1960,Rome,Athletics,Athletics,"MANOLIU, Lia",ROU,Women,Discus Throw,Bronze,Women,3,No
10011,1960,Rome,Athletics,Athletics,"ROMASHKOVA-PONOMAREVA, Nina",URS,Women,Discus Throw,Gold,Women,3,No
10012,1960,Rome,Athletics,Athletics,"PRESS, Tamara",URS,Women,Discus Throw,Silver,Women,3,No
10013,1960,Rome,Athletics,Athletics,"RUT, Tadeusz",POL,Men,Hammer Throw,Bronze,Men,3,No
10014,1960,Rome,Athletics,Athletics,"RUDENKOV, Vasili",URS,Men,Hammer Throw,Gold,Men,3,No
10015,1960,Rome,Athletics,Athletics,"ZSIVOTZKY, Gyula",HUN,Men,Hammer Throw,Silver,Men,3,No
10016,1960,Rome,Athletics,Athletics,"THOMAS, John Curtis",USA,Men,High Jump,Bronze,Men,3,No
10017,1960,Rome,Athletics,Athletics,"SHAVLAKADZE, Robert",URS,Men,High Jump,Gold,Men,3,No
10018,1960,Rome,Athletics,Athletics,"BRUMEL, Valeri",URS,Men,High Jump,Silver,Men,3,No
10019,1960,Rome,Athletics,Athletics,"BALAS, Iolanda",ROU,Women,High Jump,Gold,Women,3,No
10020,1960,Rome,Athletics,Athletics,"JOZWIAKOWSKA-BIEDA, Jaroslawa",POL,Women,High Jump,Silver,Women,3,No
10021,1960,Rome,Athletics,Athletics,"SHIRLEY, Dorothy Ada",GBR,Women,High Jump,Silver,Women,3,No
10022,1960,Rome,Athletics,Athletics,"KULCSAR, Gergely",HUN,Men,Javelin Throw,Bronze,Men,3,No
10023,1960,Rome,Athletics,Athletics,"TSYBULENKO, Viktor",URS,Men,Javelin Throw,Gold,Men,3,No
10024,1960,Rome,Athletics,Athletics,"KRÜGER, Walter",EUA,Men,Javelin Throw,Silver,Men,3,No
10025,1960,Rome,Athletics,Athletics,"ZALOGAJTITE-KALEDENE, Birute",URS,Women,Javelin Throw,Bronze,Women,3,No
10026,1960,Rome,Athletics,Athletics,"OZOLINA, Elvira",URS,Women,Javelin Throw,Gold,Women,3,No
10027,1960,Rome,Athletics,Athletics,"INGROVA-ZATOPKOVA, Dana",TCH,Women,Javelin Throw,Silver,Women,3,No
10028,1960,Rome,Athletics,Athletics,"TER-OVANESYAN, Igor",URS,Men,Long Jump,Bronze,Men,3,No
10029,1960,Rome,Athletics,Athletics,"BOSTON, Ralph Harold",USA,Men,Long Jump,Gold,Men,3,No
10030,1960,Rome,Athletics,Athletics,"ROBERSON, Irvin",USA,Men,Long Jump,Silver,Men,3,No
10031,1960,Rome,Athletics,Athletics,"CLAUS-LAUFER, Hildrun",EUA,Women,Long Jump,Bronze,Women,3,No
10032,1960,Rome,Athletics,Athletics,"KOLASHNIKOVA-KREPKINA, Vera",URS,Women,Long Jump,Gold,Women,3,No
10033,1960,Rome,Athletics,Athletics,"DUNSKA-KRZESINSKA, Elzbieta",POL,Women,Long Jump,Silver,Women,3,No
10034,1960,Rome,Athletics,Athletics,"MAGEE, Arthur Barry",NZL,Men,Marathon,Bronze,Men,3,No
10035,1960,Rome,Athletics,Athletics,"BIKILA, Abebe",ETH,Men,Marathon,Gold,Men,3,No
10036,1960,Rome,Athletics,Athletics,"RHADI BEN ABDESSELEM, Abdesiem",MAR,Men,Marathon,Silver,Men,3,No
10037,1960,Rome,Athletics,Athletics,"LANDSTRÖM, Eeles Enok",FIN,Men,Pole Vault,Bronze,Men,3,No
10038,1960,Rome,Athletics,Athletics,"BRAGG, Donald George",USA,Men,Pole Vault,Gold,Men,3,No
10039,1960,Rome,Athletics,Athletics,"MORRIS, Ronald Hugh",USA,Men,Pole Vault,Silver,Men,3,No
10040,1960,Rome,Athletics,Athletics,"LONG, Dallas Crutcher III",USA,Men,Shot Put,Bronze,Men,3,No
10041,1960,Rome,Athletics,Athletics,"NIEDER, William Henry",USA,Men,Shot Put,Gold,Men,3,No
10042,1960,Rome,Athletics,Athletics,"O, William Patrick Jr.",USA,Men,Shot Put,Silver,Men,3,No
10043,1960,Rome,Athletics,Athletics,"BROWN, Earlene Dennis",USA,Women,Shot Put,Bronze,Women,3,No
10044,1960,Rome,Athletics,Athletics,"PRESS, Tamara",URS,Women,Shot Put,Gold,Women,3,No
10045,1960,Rome,Athletics,Athletics,"LÜTTGE-HÜBNER, Johanna",EUA,Women,Shot Put,Silver,Women,3,No
10046,1960,Rome,Athletics,Athletics,"KREER, Vitold",URS,Men,Triple Jump,Bronze,Men,3,No
10047,1960,Rome,Athletics,Athletics,"SCHMIDT, Jozef",POL,Men,Triple Jump,Gold,Men,3,No
10048,1960,Rome,Athletics,Athletics,"GORYAEV, Vladimir",URS,Men,Triple Jump,Silver,Men,3,No
10085,1960,Rome,Boxing,Boxing,"EL GINDY, Abdel Moneim",EGY,Men,- 51KG (Flyweight),Bronze,Men,4,No
10086,1960,Rome,Boxing,Boxing,"TANABE, Kiyoshi",JPN,Men,- 51KG (Flyweight),Bronze,Men,4,No
10087,1960,Rome,Boxing,Boxing,"TÖRÖK, Gyula",HUN,Men,- 51KG (Flyweight),Gold,Men,4,No
10088,1960,Rome,Boxing,Boxing,"SIVKO, Sergei",URS,Men,- 51KG (Flyweight),Silver,Men,4,No
10089,1960,Rome,Boxing,Boxing,"NEMEC, Josef",TCH,Men,+ 81KG (Heavyweight),Bronze,Men,4,No
10090,1960,Rome,Boxing,Boxing,"SIEGMUND, Günter",EUA,Men,+ 81KG (Heavyweight),Bronze,Men,4,No
10091,1960,Rome,Boxing,Boxing,"DE PICCOLI, Francesco",ITA,Men,+ 81KG (Heavyweight),Gold,Men,4,No
10092,1960,Rome,Boxing,Boxing,"BEKKER, Daniel Wepener",RSA,Men,+ 81KG (Heavyweight),Silver,Men,4,No
10093,1960,Rome,Boxing,Boxing,"BENDIG, Brunon",POL,Men,51 - 54KG (Bantamweight),Bronze,Men,4,No
10094,1960,Rome,Boxing,Boxing,"TAYLOR, Oliver",AUS,Men,51 - 54KG (Bantamweight),Bronze,Men,4,No
10095,1960,Rome,Boxing,Boxing,"GRIGORYEV, Oleg",URS,Men,51 - 54KG (Bantamweight),Gold,Men,4,No
10096,1960,Rome,Boxing,Boxing,"ZAMPARINI, Primo",ITA,Men,51 - 54KG (Bantamweight),Silver,Men,4,No
10097,1960,Rome,Boxing,Boxing,"LIMMONEN, Jorma Johannes",FIN,Men,54 - 57KG (Featherweight),Bronze,Men,4,No
10098,1960,Rome,Boxing,Boxing,"MEYERS, William",RSA,Men,54 - 57KG (Featherweight),Bronze,Men,4,No
10099,1960,Rome,Boxing,Boxing,"MUSSO, Francesco",ITA,Men,54 - 57KG (Featherweight),Gold,Men,4,No
10100,1960,Rome,Boxing,Boxing,"ADAMSKI, Jerzy",POL,Men,54 - 57KG (Featherweight),Silver,Men,4,No
10101,1960,Rome,Boxing,Boxing,"LAUDONIO, Abel Ricardo",ARG,Men,57 - 60KG (Lightweight),Bronze,Men,4,No
10102,1960,Rome,Boxing,Boxing,"MCTAGGART, Richard",GBR,Men,57 - 60KG (Lightweight),Bronze,Men,4,No
10103,1960,Rome,Boxing,Boxing,"PAZDZIOR, Kazimierz",POL,Men,57 - 60KG (Lightweight),Gold,Men,4,No
10104,1960,Rome,Boxing,Boxing,"LOPOPOLO, Alessandro",ITA,Men,57 - 60KG (Lightweight),Silver,Men,4,No
10105,1960,Rome,Boxing,Boxing,"DANIELS, Quincey",USA,Men,60 - 63.5KG (Light-Welterweight),Bronze,Men,4,No
10106,1960,Rome,Boxing,Boxing,"KASPRZYK, Marian",POL,Men,60 - 63.5KG (Light-Welterweight),Bronze,Men,4,No
10107,1960,Rome,Boxing,Boxing,"NEMECEK, Bohumil",TCH,Men,60 - 63.5KG (Light-Welterweight),Gold,Men,4,No
10108,1960,Rome,Boxing,Boxing,"QUARTEY, Clement",GHA,Men,60 - 63.5KG (Light-Welterweight),Silver,Men,4,No
10109,1960,Rome,Boxing,Boxing,"DROGOSZ, Leszek (Lech)",POL,Men,63.5 - 67KG (Welterweight),Bronze,Men,4,No
10110,1960,Rome,Boxing,Boxing,"LLOYD, James",GBR,Men,63.5 - 67KG (Welterweight),Bronze,Men,4,No
10111,1960,Rome,Boxing,Boxing,"BENVENUTI, Giovanni",ITA,Men,63.5 - 67KG (Welterweight),Gold,Men,4,No
10112,1960,Rome,Boxing,Boxing,"RADONYAK, Yuri",URS,Men,63.5 - 67KG (Welterweight),Silver,Men,4,No
10113,1960,Rome,Boxing,Boxing,"FISHER, William",GBR,Men,67 - 71KG (Light-Middleweight),Bronze,Men,4,No
10114,1960,Rome,Boxing,Boxing,"LAGUTIN, Boris",URS,Men,67 - 71KG (Light-Middleweight),Bronze,Men,4,No
10115,1960,Rome,Boxing,Boxing,"MCCLURE, Wilbert James",USA,Men,67 - 71KG (Light-Middleweight),Gold,Men,4,No
10116,1960,Rome,Boxing,Boxing,"BOSSI, Carmelo",ITA,Men,67 - 71KG (Light-Middleweight),Silver,Men,4,No
10117,1960,Rome,Boxing,Boxing,"FEOFANOV, Yevgeni",URS,Men,71-75KG,Bronze,Men,4,No
10118,1960,Rome,Boxing,Boxing,"MONEA, Ion",ROU,Men,71-75KG,Bronze,Men,4,No
10119,1960,Rome,Boxing,Boxing,"CROOK, Edward Jr.",USA,Men,71-75KG,Gold,Men,4,No
10120,1960,Rome,Boxing,Boxing,"WALASEK, Tadeusz",POL,Men,71-75KG,Silver,Men,4,No
10121,1960,Rome,Boxing,Boxing,"MADIGAN, Anthony",AUS,Men,75 - 81KG (Light-Heavyweight),Bronze,Men,4,No
10122,1960,Rome,Boxing,Boxing,"SARAUDI, Giulio",ITA,Men,75 - 81KG (Light-Heavyweight),Bronze,Men,4,No
